participant,baseline,adapting,task,trial,temperature,accuracy
22,31.4,32.4,0,14,0.4,1
22,31.4,32.4,0,15,0.4,1
22,31.4,32.4,0,16,0.4,0
22,31.4,32.4,0,17,0.6,1
22,31.4,32.4,0,18,0.6,1
22,31.4,32.4,0,19,0.4,1
22,31.4,32.4,0,20,0.4,0
22,31.4,32.4,0,21,0.6,1
22,31.4,32.4,0,22,0.6,1
22,31.4,32.4,0,23,0.6,1
22,31.4,32.4,0,24,0.6,1
22,31.4,32.4,0,25,0.6,1
22,31.4,32.4,0,26,0.6,1
22,31.4,32.4,0,27,0.6,1
22,31.4,32.4,0,28,0.6,1
22,31.4,32.4,0,29,0.6,1
22,31.4,32.4,0,30,0.2,1
22,31.4,33.4,0,1,1.8,1
22,31.4,33.4,0,2,1.6,1
22,31.4,33.4,0,3,1.2,1
22,31.4,33.4,0,4,1,1
22,31.4,33.4,0,5,0.8,1
22,31.4,33.4,0,6,0.6,1
22,31.4,33.4,0,7,0.4,1
22,31.4,33.4,0,8,0.4,1
22,31.4,33.4,0,9,0.4,1
22,31.4,33.4,0,10,0.2,1
22,31.4,33.4,0,11,0.2,0
22,31.4,33.4,0,12,0.4,1
22,31.4,33.4,0,13,0.4,1
22,31.4,33.4,0,14,0.4,1
22,31.4,33.4,0,15,0.4,1
22,31.4,33.4,0,16,0.4,1
22,31.4,33.4,0,17,0.4,1
22,31.4,33.4,0,18,0.4,1
22,31.4,33.4,0,19,0.4,1
22,31.4,33.4,0,20,0.4,1
22,31.4,33.4,0,21,0.4,1
22,31.4,33.4,0,22,0.4,1
22,31.4,33.4,0,23,0.2,1
22,31.4,33.4,0,24,0.2,1
22,31.4,33.4,0,25,0.2,1
22,31.4,33.4,0,26,0.2,1
22,31.4,33.4,0,27,0.2,1
22,31.4,33.4,0,28,0.2,1
22,31.4,33.4,0,29,0.2,1
22,31.4,29.4,1,1,2.6,1
22,31.4,29.4,1,2,2,1
22,31.4,29.4,1,3,1.8,0
22,31.4,29.4,1,4,3,1
22,31.4,29.4,1,5,2.8,1
22,31.4,29.4,1,6,2.6,1
22,31.4,29.4,1,7,2.4,0
22,31.4,29.4,1,8,3.2,1
22,31.4,29.4,1,9,3,0
22,31.4,29.4,1,10,3.8,1
22,31.4,29.4,1,11,3.8,1
22,31.4,29.4,1,12,3.6,1
22,31.4,29.4,1,13,3.6,1
22,31.4,29.4,1,14,3.4,1
22,31.4,29.4,1,15,3.2,1
22,31.4,29.4,1,16,2.8,1
22,31.4,29.4,1,17,2.8,1
22,31.4,29.4,1,18,2.8,1
22,31.4,29.4,1,19,2.8,0
22,31.4,29.4,1,20,3.4,1
22,31.4,29.4,1,21,3.4,0
22,31.4,29.4,1,22,4,1
22,31.4,29.4,1,23,4,1
22,31.4,29.4,1,24,4,1
22,31.4,29.4,1,25,3.8,0
22,31.4,29.4,1,26,4.4,1
22,31.4,29.4,1,27,4.4,1
22,31.4,29.4,1,28,4.4,1
22,31.4,29.4,1,29,4.4,1
22,31.4,29.4,1,30,4.4,1
22,31.4,30.4,1,1,2.6,0
22,31.4,30.4,1,2,4,1
22,31.4,30.4,1,3,3.8,1
22,31.4,30.4,1,4,3.6,1
22,31.4,30.4,1,5,3.4,0
22,31.4,30.4,1,6,4.2,1
22,31.4,30.4,1,7,4.2,1
22,31.4,30.4,1,8,4,1
22,31.4,30.4,1,9,4,0
22,31.4,30.4,1,10,4.6,1
22,31.4,30.4,1,11,4.6,1
22,31.4,30.4,1,12,4.4,1
22,31.4,30.4,1,13,4.4,1
22,31.4,30.4,1,14,4.4,1
22,31.4,30.4,1,15,3.8,1
22,31.4,30.4,1,16,3.6,1
22,31.4,30.4,1,17,3.6,0
22,31.4,30.4,1,18,4.4,1
22,31.4,30.4,1,19,4.4,1
22,31.4,30.4,1,20,4.4,1
22,31.4,30.4,1,21,3.8,1
22,31.4,30.4,1,22,3.8,1
22,31.4,30.4,1,23,3.8,0
22,31.4,30.4,1,24,4.4,1
22,31.4,30.4,1,25,4.4,1
22,31.4,30.4,1,26,4.4,1
22,31.4,30.4,1,27,3.8,1
22,31.4,30.4,1,28,3.6,1
22,31.4,30.4,1,29,3.6,1
22,31.4,30.4,1,30,3.4,1
22,31.4,31.4,1,1,2.6,1
22,31.4,31.4,1,2,2,1
22,31.4,31.4,1,3,1.8,1
22,31.4,31.4,1,4,1.4,1
22,31.4,31.4,1,5,1.2,0
22,31.4,31.4,1,6,2.2,1
22,31.4,31.4,1,7,2,1
22,31.4,31.4,1,8,1.8,1
22,31.4,31.4,1,9,1.6,1
22,31.4,31.4,1,10,1.6,1
22,31.4,31.4,1,11,1.6,0
22,31.4,31.4,1,12,2,1
22,31.4,31.4,1,13,2,1
22,31.4,31.4,1,14,1.8,1
22,31.4,31.4,1,15,1.8,0
22,31.4,31.4,1,16,2.2,1
22,31.4,31.4,1,17,2.2,1
22,31.4,31.4,1,18,2,1
22,31.4,31.4,1,19,2,1
22,31.4,31.4,1,20,2,1
22,31.4,31.4,1,21,1.6,0
22,31.4,31.4,1,22,2,1
22,31.4,31.4,1,23,2,1
22,31.4,31.4,1,24,2,1
22,31.4,31.4,1,25,2,1
22,31.4,31.4,1,26,2,1
22,31.4,31.4,1,27,1.6,1
22,31.4,31.4,1,28,1.6,1
22,31.4,31.4,1,29,1.6,0
22,31.4,31.4,1,30,2,1
22,31.4,32.4,1,1,2.6,1
22,31.4,32.4,1,2,2,1
22,31.4,32.4,1,3,1.8,0
22,31.4,32.4,1,4,3,1
22,31.4,32.4,1,5,2.8,1
22,31.4,32.4,1,6,2.6,1
22,31.4,32.4,1,7,2.4,1
22,31.4,32.4,1,8,2.2,1
22,31.4,32.4,1,9,2.2,1
22,31.4,32.4,1,10,2.2,0
22,31.4,32.4,1,11,2.8,1
22,31.4,32.4,1,12,2.6,1
22,31.4,32.4,1,13,2.6,1
22,31.4,32.4,1,14,2.4,1
22,31.4,32.4,1,15,2.4,1
22,31.4,32.4,1,16,2,1
22,31.4,32.4,1,17,2,1
22,31.4,32.4,1,18,2,0
22,31.4,32.4,1,19,2.4,1
22,31.4,32.4,1,20,2.4,1
22,31.4,32.4,1,21,2.4,1
22,31.4,32.4,1,22,2,1
22,31.4,32.4,1,23,2,1
22,31.4,32.4,1,24,2,1
22,31.4,32.4,1,25,1.8,1
22,31.4,32.4,1,26,1.8,1
22,31.4,32.4,1,27,1.6,1
22,31.4,32.4,1,28,1.6,0
22,31.4,32.4,1,29,2,1
22,31.4,33.4,1,1,2.6,1
22,31.4,33.4,1,2,2,1
22,31.4,33.4,1,3,1.8,1
22,31.4,33.4,1,4,1.4,1
22,31.4,33.4,1,5,1.2,1
22,31.4,33.4,1,6,1,1
22,31.4,33.4,1,7,0.8,1
22,31.4,33.4,1,8,0.6,1
22,31.4,33.4,1,9,0.6,0
22,31.4,33.4,1,10,1,1
22,31.4,33.4,1,11,1,0
22,31.4,33.4,1,12,1.6,1
22,31.4,33.4,1,13,1.4,1
22,31.4,33.4,1,14,1.4,1
22,31.4,33.4,1,15,1.2,1
22,31.4,33.4,1,16,1.2,1
22,31.4,33.4,1,17,1.2,1
22,31.4,33.4,1,18,0.8,1
22,31.4,33.4,1,19,0.8,1
22,31.4,33.4,1,20,0.8,1
22,31.4,33.4,1,21,0.8,1
22,31.4,33.4,1,22,0.8,1
22,31.4,33.4,1,23,0.8,1
22,31.4,33.4,1,24,0.8,1
22,31.4,33.4,1,25,0.8,1
22,31.4,33.4,1,26,0.4,0
22,31.4,33.4,1,27,0.8,1
22,31.4,33.4,1,28,0.8,1
22,31.4,33.4,1,29,0.8,1
22,31.4,33.4,1,30,0.8,0
25,30.9,28.9,0,1,1.8,1
25,30.9,28.9,0,2,1.6,1
25,30.9,28.9,0,3,1.2,1
25,30.9,28.9,0,4,1,1
25,30.9,28.9,0,5,0.8,1
25,30.9,28.9,0,6,0.6,1
25,30.9,28.9,0,7,0.4,0
25,30.9,28.9,0,8,0.8,1
25,30.9,28.9,0,9,0.8,1
25,30.9,28.9,0,10,0.8,1
25,30.9,28.9,0,11,0.6,1
25,30.9,28.9,0,12,0.6,1
25,30.9,28.9,0,13,0.6,1
25,30.9,28.9,0,14,0.6,1
25,30.9,28.9,0,15,0.6,1
25,30.9,28.9,0,16,0.6,1
25,30.9,28.9,0,17,0.6,1
25,30.9,28.9,0,18,0.6,1
25,30.9,28.9,0,19,0.6,1
25,30.9,28.9,0,20,0.2,1
25,30.9,28.9,0,21,0.2,1
25,30.9,28.9,0,22,0.2,1
25,30.9,28.9,0,23,0.2,1
25,30.9,28.9,0,24,0.2,0
25,30.9,28.9,0,25,0.4,1
25,30.9,28.9,0,26,0.4,1
25,30.9,28.9,0,27,0.4,1
25,30.9,28.9,0,28,0.4,1
25,30.9,28.9,0,29,0.4,1
25,30.9,28.9,0,30,0.2,1
25,30.9,29.9,0,1,1.8,1
25,30.9,29.9,0,2,1.6,1
25,30.9,29.9,0,3,1.2,1
25,30.9,29.9,0,4,1,0
25,30.9,29.9,0,5,1.8,1
25,30.9,29.9,0,6,1.8,1
25,30.9,29.9,0,7,1.4,1
25,30.9,29.9,0,8,1.4,1
25,30.9,29.9,0,9,1.4,1
25,30.9,29.9,0,10,1.2,1
25,30.9,29.9,0,11,1.2,1
25,30.9,29.9,0,12,1.2,1
25,30.9,29.9,0,13,0.8,1
25,30.9,29.9,0,14,0.8,1
25,30.9,29.9,0,15,0.8,1
25,30.9,29.9,0,16,0.8,1
25,30.9,29.9,0,17,0.6,1
25,30.9,29.9,0,18,0.4,1
25,30.9,29.9,0,19,0.4,1
25,30.9,29.9,0,20,0.4,1
25,30.9,29.9,0,21,0.2,1
25,30.9,29.9,0,22,0.2,1
25,30.9,29.9,0,23,0.2,1
25,30.9,29.9,0,24,0.2,1
25,30.9,29.9,0,25,0.2,1
25,30.9,29.9,0,26,0.2,1
25,30.9,29.9,0,27,0.2,1
25,30.9,29.9,0,28,0.2,1
25,30.9,29.9,0,29,0.2,1
25,30.9,29.9,0,30,0.2,1
25,30.9,30.9,0,1,1.8,1
25,30.9,30.9,0,2,1.6,1
25,30.9,30.9,0,3,1.2,1
25,30.9,30.9,0,4,1,1
25,30.9,30.9,0,5,0.8,1
25,30.9,30.9,0,6,0.6,1
25,30.9,30.9,0,7,0.4,1
25,30.9,30.9,0,8,0.4,1
25,30.9,30.9,0,9,0.4,1
25,30.9,30.9,0,10,0.2,1
25,30.9,30.9,0,11,0.2,1
25,30.9,30.9,0,12,0.2,1
25,30.9,30.9,0,13,0.2,1
25,30.9,30.9,0,14,0.2,1
25,30.9,30.9,0,15,0.2,1
25,30.9,30.9,0,16,0.2,1
25,30.9,30.9,0,17,0.2,0
25,30.9,30.9,0,18,0.2,1
25,30.9,30.9,0,19,0.2,1
25,30.9,30.9,0,20,0.2,1
25,30.9,30.9,0,21,0.2,1
25,30.9,30.9,0,22,0.2,1
25,30.9,30.9,0,23,0.2,1
25,30.9,30.9,0,24,0.2,1
25,30.9,30.9,0,25,0.2,1
25,30.9,30.9,0,26,0.2,1
25,30.9,30.9,0,27,0.2,1
25,30.9,30.9,0,28,0.2,1
25,30.9,30.9,0,29,0.2,1
25,30.9,30.9,0,30,0.2,1
25,30.9,31.9,0,1,1.8,1
25,30.9,31.9,0,2,1.6,1
25,30.9,31.9,0,3,1.2,1
25,30.9,31.9,0,4,1,1
25,30.9,31.9,0,5,0.8,1
25,30.9,31.9,0,6,0.6,1
25,30.9,31.9,0,7,0.4,1
25,30.9,31.9,0,8,0.4,1
25,30.9,31.9,0,9,0.4,1
25,30.9,31.9,0,10,0.2,1
25,30.9,31.9,0,11,0.2,1
25,30.9,31.9,0,12,0.2,1
25,30.9,31.9,0,13,0.2,1
25,30.9,31.9,0,14,0.2,1
25,30.9,31.9,0,15,0.2,1
25,30.9,31.9,0,16,0.2,1
25,30.9,31.9,0,17,0.2,1
25,30.9,31.9,0,18,0.2,1
25,30.9,31.9,0,19,0.2,1
25,30.9,31.9,0,20,0.2,1
25,30.9,31.9,0,21,0.2,1
25,30.9,31.9,0,22,0.2,1
25,30.9,31.9,0,23,0.2,1
25,30.9,31.9,0,24,0.2,1
25,30.9,31.9,0,25,0.2,1
25,30.9,31.9,0,26,0.2,1
25,30.9,31.9,0,27,0.2,1
25,30.9,31.9,0,28,0.2,1
25,30.9,31.9,0,29,0.2,1
25,30.9,31.9,0,30,0.2,1
25,30.9,32.9,0,1,1.8,1
25,30.9,32.9,0,2,1.6,1
25,30.9,32.9,0,3,1.2,1
25,30.9,32.9,0,4,1,1
25,30.9,32.9,0,5,0.8,1
25,30.9,32.9,0,6,0.6,1
25,30.9,32.9,0,7,0.4,1
25,30.9,32.9,0,8,0.4,1
25,30.9,32.9,0,9,0.4,1
25,30.9,32.9,0,10,0.2,1
25,30.9,32.9,0,11,0.2,1
25,30.9,32.9,0,12,0.2,1
25,30.9,32.9,0,13,0.2,1
25,30.9,32.9,0,14,0.2,1
25,30.9,32.9,0,15,0.2,1
25,30.9,32.9,0,16,0.2,1
25,30.9,32.9,0,17,0.2,1
25,30.9,32.9,0,18,0.2,1
25,30.9,32.9,0,19,0.2,1
25,30.9,32.9,0,20,0.2,1
25,30.9,32.9,0,21,0.2,1
25,30.9,32.9,0,22,0.2,1
25,30.9,32.9,0,23,0.2,1
25,30.9,32.9,0,24,0.2,1
25,30.9,32.9,0,25,0.2,1
25,30.9,32.9,0,26,0.2,1
25,30.9,32.9,0,27,0.2,1
25,30.9,32.9,0,28,0.2,1
25,30.9,32.9,0,29,0.2,0
25,30.9,28.9,1,1,2.6,1
25,30.9,28.9,1,2,2,1
25,30.9,28.9,1,3,1.8,1
25,30.9,28.9,1,4,1.4,1
25,30.9,28.9,1,5,1.2,1
25,30.9,28.9,1,6,1,0
25,30.9,28.9,1,7,1.8,1
25,30.9,28.9,1,8,1.6,1
25,30.9,28.9,1,9,1.4,0
25,30.9,28.9,1,10,2,1
25,30.9,28.9,1,11,2,1
25,30.9,28.9,1,12,1.8,1
25,30.9,28.9,1,13,1.8,1
25,30.9,28.9,1,14,1.6,1
25,30.9,28.9,1,15,1.6,1
25,30.9,28.9,1,16,1.6,1
25,30.9,28.9,1,17,1.6,1
25,30.9,28.9,1,18,1.2,1
25,30.9,28.9,1,19,1.2,1
25,30.9,28.9,1,20,1.2,0
25,30.9,28.9,1,21,1.6,1
25,30.9,28.9,1,22,1.6,1
25,30.9,28.9,1,23,1.6,1
25,30.9,28.9,1,24,1.6,0
25,30.9,28.9,1,25,1.6,1
25,30.9,28.9,1,26,1.6,1
25,30.9,28.9,1,27,1.6,1
25,30.9,28.9,1,28,1.6,1
25,30.9,28.9,1,29,1.4,1
25,30.9,28.9,1,30,1.2,1
25,30.9,29.9,1,1,2.6,1
25,30.9,29.9,1,2,2,1
25,30.9,29.9,1,3,1.8,1
25,30.9,29.9,1,4,1.4,1
25,30.9,29.9,1,5,1.2,1
25,30.9,29.9,1,6,1,1
25,30.9,29.9,1,7,0.8,1
25,30.9,29.9,1,8,0.6,1
25,30.9,29.9,1,9,0.6,1
25,30.9,29.9,1,10,0.4,1
25,30.9,29.9,1,11,0.4,0
25,30.9,29.9,1,12,0.8,0
25,30.9,29.9,1,13,1.2,1
25,30.9,29.9,1,14,1.2,1
25,30.9,29.9,1,15,1.2,1
25,30.9,29.9,1,16,1,1
25,30.9,29.9,1,17,1,0
25,30.9,29.9,1,18,1.2,1
25,30.9,29.9,1,19,1.2,1
25,30.9,29.9,1,20,1.2,1
25,30.9,29.9,1,21,1.2,1
25,30.9,29.9,1,22,1.2,1
25,30.9,29.9,1,23,0.8,1
25,30.9,29.9,1,24,0.8,1
25,30.9,29.9,1,25,0.8,1
25,30.9,29.9,1,26,0.8,1
25,30.9,29.9,1,27,0.8,0
25,30.9,29.9,1,28,0.8,1
25,30.9,29.9,1,29,0.8,0
25,30.9,29.9,1,30,1.2,1
25,30.9,30.9,1,1,2.6,1
25,30.9,30.9,1,2,2,1
25,30.9,30.9,1,3,1.8,1
25,30.9,30.9,1,4,1.4,1
25,30.9,30.9,1,5,1.2,1
25,30.9,30.9,1,6,1,1
25,30.9,30.9,1,7,0.8,1
25,30.9,30.9,1,8,0.6,1
25,30.9,30.9,1,9,0.6,0
25,30.9,30.9,1,10,1,1
25,30.9,30.9,1,11,1,1
25,30.9,30.9,1,12,1,0
25,30.9,30.9,1,13,1.4,1
25,30.9,30.9,1,14,1.4,1
25,30.9,30.9,1,15,1.2,1
25,30.9,30.9,1,16,1.2,1
25,30.9,30.9,1,17,1.2,1
25,30.9,30.9,1,18,0.8,1
25,30.9,30.9,1,19,0.8,1
25,30.9,30.9,1,20,0.8,1
25,30.9,30.9,1,21,0.8,0
25,30.9,30.9,1,22,1.2,1
25,30.9,30.9,1,23,1,1
25,30.9,30.9,1,24,1,1
25,30.9,30.9,1,25,0.8,1
25,30.9,30.9,1,26,0.8,1
25,30.9,30.9,1,27,0.8,1
25,30.9,30.9,1,28,0.8,1
25,30.9,30.9,1,29,0.8,0
25,30.9,30.9,1,30,1,1
25,30.9,31.9,1,1,2.6,1
25,30.9,31.9,1,2,2,1
25,30.9,31.9,1,3,1.8,1
25,30.9,31.9,1,4,1.4,1
25,30.9,31.9,1,5,1.2,1
25,30.9,31.9,1,6,1,1
25,30.9,31.9,1,7,0.8,1
25,30.9,31.9,1,8,0.6,1
25,30.9,31.9,1,9,0.6,1
25,30.9,31.9,1,10,0.4,1
25,30.9,31.9,1,11,0.4,1
25,30.9,31.9,1,12,0.2,0
25,30.9,31.9,1,13,0.6,1
25,30.9,31.9,1,14,0.4,1
25,30.9,31.9,1,15,0.4,0
25,30.9,31.9,1,16,0.6,1
25,30.9,31.9,1,17,0.6,1
25,30.9,31.9,1,18,0.6,1
25,30.9,31.9,1,19,0.6,0
25,30.9,31.9,1,20,0.8,1
25,30.9,31.9,1,21,0.8,1
25,30.9,31.9,1,22,0.6,1
25,30.9,31.9,1,23,0.6,1
25,30.9,31.9,1,24,0.6,1
25,30.9,31.9,1,25,0.6,1
25,30.9,31.9,1,26,0.6,1
25,30.9,31.9,1,27,0.6,1
25,30.9,31.9,1,28,0.6,1
25,30.9,31.9,1,29,0.6,1
25,30.9,31.9,1,30,0.6,1
25,30.9,32.9,1,1,2.6,1
25,30.9,32.9,1,2,2,1
25,30.9,32.9,1,3,1.8,1
25,30.9,32.9,1,4,1.4,1
25,30.9,32.9,1,5,1.2,1
25,30.9,32.9,1,6,1,1
25,30.9,32.9,1,7,0.8,1
25,30.9,32.9,1,8,0.6,1
25,30.9,32.9,1,9,0.6,1
25,30.9,32.9,1,10,0.4,1
25,30.9,32.9,1,11,0.4,1
25,30.9,32.9,1,12,0.2,1
25,30.9,32.9,1,13,0.2,1
25,30.9,32.9,1,14,0.2,1
25,30.9,32.9,1,15,0.2,1
25,30.9,32.9,1,16,0.2,0
25,30.9,32.9,1,17,0.4,1
25,30.9,32.9,1,18,0.4,0
25,30.9,32.9,1,19,0.6,1
25,30.9,32.9,1,20,0.6,1
25,30.9,32.9,1,21,0.6,1
25,30.9,32.9,1,22,0.4,0
25,30.9,32.9,1,23,0.6,1
25,30.9,32.9,1,24,0.6,1
25,30.9,32.9,1,25,0.6,1
25,30.9,32.9,1,26,0.6,1
25,30.9,32.9,1,27,0.6,1
25,30.9,32.9,1,28,0.6,1
25,30.9,32.9,1,29,0.6,1
25,30.9,32.9,1,30,0.6,1
26,31.6,29.6,0,1,1.8,1
26,31.6,29.6,0,2,1.6,1
26,31.6,29.6,0,3,1.2,1
26,31.6,29.6,0,4,1,1
26,31.6,29.6,0,5,0.8,1
26,31.6,29.6,0,6,0.6,1
26,31.6,29.6,0,7,0.4,1
26,31.6,29.6,0,8,0.4,1
26,31.6,29.6,0,9,0.4,1
26,31.6,29.6,0,10,0.2,1
26,31.6,29.6,0,11,0.2,1
26,31.6,29.6,0,12,0.2,1
26,31.6,29.6,0,13,0.2,1
26,31.6,29.6,0,14,0.2,1
26,31.6,29.6,0,15,0.2,1
26,31.6,29.6,0,16,0.2,1
26,31.6,29.6,0,17,0.2,1
26,31.6,29.6,0,18,0.2,1
26,31.6,29.6,0,19,0.2,1
26,31.6,29.6,0,20,0.2,1
26,31.6,29.6,0,21,0.2,1
26,31.6,29.6,0,22,0.2,1
26,31.6,29.6,0,23,0.2,1
26,31.6,29.6,0,24,0.2,1
26,31.6,29.6,0,25,0.2,1
26,31.6,29.6,0,26,0.2,1
26,31.6,29.6,0,27,0.2,1
26,31.6,29.6,0,28,0.2,1
26,31.6,29.6,0,29,0.2,1
26,31.6,29.6,0,30,0.2,1
26,31.6,30.6,0,1,1.8,1
26,31.6,30.6,0,2,1.6,1
26,31.6,30.6,0,3,1.2,1
26,31.6,30.6,0,4,1,1
26,31.6,30.6,0,5,0.8,1
26,31.6,30.6,0,6,0.6,1
26,31.6,30.6,0,7,0.4,1
26,31.6,30.6,0,8,0.4,1
26,31.6,30.6,0,9,0.4,1
26,31.6,30.6,0,10,0.2,0
26,31.6,30.6,0,11,0.4,1
26,31.6,30.6,0,12,0.4,1
26,31.6,30.6,0,13,0.4,1
26,31.6,30.6,0,14,0.4,1
26,31.6,30.6,0,15,0.4,1
26,31.6,30.6,0,16,0.4,1
26,31.6,30.6,0,17,0.4,1
26,31.6,30.6,0,18,0.4,1
26,31.6,30.6,0,19,0.4,1
26,31.6,30.6,0,20,0.4,1
26,31.6,30.6,0,21,0.4,1
26,31.6,30.6,0,22,0.4,1
26,31.6,30.6,0,23,0.4,1
26,31.6,30.6,0,24,0.4,1
26,31.6,30.6,0,25,0.2,0
26,31.6,30.6,0,26,0.4,1
26,31.6,30.6,0,27,0.4,0
26,31.6,30.6,0,28,0.4,1
26,31.6,30.6,0,29,0.4,1
26,31.6,30.6,0,30,0.4,1
26,31.6,31.6,0,1,1.8,1
26,31.6,31.6,0,2,1.6,1
26,31.6,31.6,0,3,1.2,1
26,31.6,31.6,0,4,1,1
26,31.6,31.6,0,5,0.8,1
26,31.6,31.6,0,6,0.6,1
26,31.6,31.6,0,7,0.4,1
26,31.6,31.6,0,8,0.4,1
26,31.6,31.6,0,9,0.4,1
26,31.6,31.6,0,10,0.2,1
26,31.6,31.6,0,11,0.2,1
26,31.6,31.6,0,12,0.2,1
26,31.6,31.6,0,13,0.2,0
26,31.6,31.6,0,14,0.4,1
26,31.6,31.6,0,15,0.4,1
26,31.6,31.6,0,16,0.4,1
26,31.6,31.6,0,17,0.4,1
26,31.6,31.6,0,18,0.4,1
26,31.6,31.6,0,19,0.4,1
26,31.6,31.6,0,20,0.2,1
26,31.6,31.6,0,21,0.2,1
26,31.6,31.6,0,22,0.2,1
26,31.6,31.6,0,23,0.2,1
26,31.6,31.6,0,24,0.2,1
26,31.6,31.6,0,25,0.2,1
26,31.6,31.6,0,26,0.2,1
26,31.6,31.6,0,27,0.2,0
26,31.6,31.6,0,28,0.2,1
26,31.6,31.6,0,29,0.2,0
26,31.6,31.6,0,30,0.4,1
26,31.6,32.6,0,1,1.8,1
26,31.6,32.6,0,2,1.6,1
26,31.6,32.6,0,3,1.2,1
26,31.6,32.6,0,4,1,1
26,31.6,32.6,0,5,0.8,1
26,31.6,32.6,0,6,0.6,1
26,31.6,32.6,0,7,0.4,1
26,31.6,32.6,0,8,0.4,1
26,31.6,32.6,0,9,0.4,1
26,31.6,32.6,0,10,0.2,1
26,31.6,32.6,0,11,0.2,1
26,31.6,32.6,0,12,0.2,1
26,31.6,32.6,0,13,0.2,1
26,31.6,32.6,0,14,0.2,1
26,31.6,32.6,0,15,0.2,1
26,31.6,32.6,0,16,0.2,1
26,31.6,32.6,0,17,0.2,1
26,31.6,32.6,0,18,0.2,1
26,31.6,32.6,0,19,0.2,1
26,31.6,32.6,0,20,0.2,1
26,31.6,32.6,0,21,0.2,1
26,31.6,32.6,0,22,0.2,1
26,31.6,32.6,0,23,0.2,1
26,31.6,32.6,0,24,0.2,1
26,31.6,32.6,0,25,0.2,1
26,31.6,32.6,0,26,0.2,1
26,31.6,32.6,0,27,0.2,1
26,31.6,32.6,0,28,0.2,1
26,31.6,32.6,0,29,0.2,1
26,31.6,32.6,0,30,0.2,1
26,31.6,33.6,0,1,1.8,1
26,31.6,33.6,0,2,1.6,1
26,31.6,33.6,0,3,1.2,1
26,31.6,33.6,0,4,1,1
26,31.6,33.6,0,5,0.8,1
26,31.6,33.6,0,6,0.6,1
26,31.6,33.6,0,7,0.4,1
26,31.6,33.6,0,8,0.4,1
26,31.6,33.6,0,9,0.4,1
26,31.6,33.6,0,10,0.2,1
26,31.6,33.6,0,11,0.2,0
26,31.6,33.6,0,12,0.4,1
26,31.6,33.6,0,13,0.4,1
26,31.6,33.6,0,14,0.4,1
26,31.6,33.6,0,15,0.4,1
26,31.6,33.6,0,16,0.4,1
26,31.6,33.6,0,17,0.4,1
26,31.6,33.6,0,18,0.4,1
26,31.6,33.6,0,19,0.4,1
26,31.6,33.6,0,20,0.4,1
26,31.6,33.6,0,21,0.4,1
26,31.6,33.6,0,22,0.4,1
26,31.6,33.6,0,23,0.2,1
26,31.6,33.6,0,24,0.2,1
26,31.6,33.6,0,25,0.2,0
26,31.6,33.6,0,26,0.4,1
26,31.6,33.6,0,27,0.4,1
26,31.6,33.6,0,28,0.4,1
26,31.6,33.6,0,29,0.4,1
26,31.6,33.6,0,30,0.4,1
26,31.6,29.6,1,1,2.6,0
26,31.6,29.6,1,2,4,1
26,31.6,29.6,1,3,3.8,1
26,31.6,29.6,1,4,3.6,1
26,31.6,29.6,1,5,3.4,1
26,31.6,29.6,1,6,3.2,1
26,31.6,29.6,1,7,3.2,1
26,31.6,29.6,1,8,3,1
26,31.6,29.6,1,9,2.8,0
26,31.6,29.6,1,10,3.4,1
26,31.6,29.6,1,11,3.2,0
26,31.6,29.6,1,12,3.8,1
26,31.6,29.6,1,13,3.6,1
26,31.6,29.6,1,14,3.6,1
26,31.6,29.6,1,15,3.6,1
26,31.6,29.6,1,16,3.4,1
26,31.6,29.6,1,17,3.4,1
26,31.6,29.6,1,18,3.4,1
26,31.6,29.6,1,19,3,1
26,31.6,29.6,1,20,3,1
26,31.6,29.6,1,21,3,1
26,31.6,29.6,1,22,3,1
26,31.6,29.6,1,23,3,1
26,31.6,29.6,1,24,2.6,1
26,31.6,29.6,1,25,2.4,1
26,31.6,29.6,1,26,2.4,1
26,31.6,29.6,1,27,2.2,1
26,31.6,29.6,1,28,2.2,0
26,31.6,29.6,1,29,2.6,1
26,31.6,30.6,1,1,2.6,0
26,31.6,30.6,1,2,4,1
26,31.6,30.6,1,3,3.8,1
26,31.6,30.6,1,4,3.6,1
26,31.6,30.6,1,5,3.4,1
26,31.6,30.6,1,6,3.2,1
26,31.6,30.6,1,7,3.2,1
26,31.6,30.6,1,8,3,1
26,31.6,30.6,1,9,2.8,1
26,31.6,30.6,1,10,2.4,1
26,31.6,30.6,1,11,2.2,1
26,31.6,30.6,1,12,2,0
26,31.6,30.6,1,13,3,1
26,31.6,30.6,1,14,2.8,1
26,31.6,30.6,1,15,2.4,1
26,31.6,30.6,1,16,2.4,1
26,31.6,30.6,1,17,2.4,1
26,31.6,30.6,1,18,2.4,1
26,31.6,30.6,1,19,2.2,0
26,31.6,30.6,1,20,2.6,1
26,31.6,30.6,1,21,2.4,1
26,31.6,30.6,1,22,2.4,1
26,31.6,30.6,1,23,2.4,1
26,31.6,30.6,1,24,2.4,1
26,31.6,30.6,1,25,2.4,1
26,31.6,30.6,1,26,2,0
26,31.6,30.6,1,27,2.4,1
26,31.6,30.6,1,28,2.4,1
26,31.6,30.6,1,29,2.4,0
26,31.6,30.6,1,30,2.6,1
26,31.6,31.6,1,1,2.6,1
26,31.6,31.6,1,2,2,1
26,31.6,31.6,1,3,1.8,0
